,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15
3269,81,982,610,964,901,897,331,920,137,212,696,510,780,309,736
3270,822,538,931,429,897,975,971,591,161,281,767,424,444,118,869
3271,200,694,718,951,214,181,81,592,691,23,580,449,260,724,411
3272,276,207,547,678,802,362,439,740,282,943,716,333,954,415,415
3273,178,503,571,650,98,886,269,950,26,935,832,873,779,807,105
3274,818,930,722,370,876,24,438,279,190,869,474,408,962,34,335
3275,907,319,614,114,196,996,425,973,752,700,657,564,129,204,332
3276,574,954,146,475,314,998,756,544,943,340,755,828,417,451,229
3277,892,429,886,134,754,462,466,182,318,59,931,821,589,862,309
3278,994,183,651,968,972,984,772,195,936,694,496,754,603,672,542
3279,620,910,795,112,633,297,414,915,310,462,747,721,533,469,269
3280,950,13,504,909,468,502,298,978,617,334,879,267,721,64,197
3281,312,665,834,579,697,919,947,585,500,196,779,771,814,556,675
3282,954,785,776,482,496,656,513,801,774,259,224,519,849,171,328
3283,772,524,470,47,78,159,964,853,26,876,926,307,300,815,119
3284,571,86,648,563,951,261,785,300,596,204,198,205,410,675,584
3285,607,711,390,267,104,546,892,913,139,649,817,268,123,438,917
3286,795,754,396,468,212,476,165,394,403,934,830,729,716,631,796
3287,939,666,420,541,84,186,79,840,490,747,827,113,292,959,687
3288,927,813,744,971,548,198,637,706,549,636,895,848,213,592,960
3289,957,617,386,398,380,283,97,461,703,499,654,789,266,872,727
3290,447,401,581,784,953,749,882,816,476,240,122,551,753,244,363
3291,42,337,390,467,214,776,814,836,666,589,246,847,422,23,993
3292,554,713,774,90,644,678,307,913,298,749,416,71,448,120,244
3293,446,647,240,864,701,756,966,624,631,562,477,854,838,13,307
3294,998,487,53,623,546,598,975,271,719,770,846,844,115,197,960
3295,834,556,213,966,522,132,355,398,811,779,377,911,521,650,147
3296,143,262,909,126,610,492,916,835,795,163,615,684,933,153,895
3297,914,721,542,285,886,288,318,361,961,97,28,312,458,406,219
3298,44,15,830,874,28,440,310,838,69,217,819,539,707,139,355
3299,994,583,549,214,618,807,647,325,193,380,55,632,172,744,825
3300,527,390,948,578,39,244,104,153,132,515,636,782,196,586,862
3301,903,142,949,51,748,472,505,789,527,387,62,898,413,849,292
3302,258,767,62,711,563,503,966,455,545,918,249,665,836,82,947
3303,347,187,741,721,23,109,39,510,796,854,347,328,85,638,920
3304,227,971,955,535,710,172,405,490,199,932,987,241,565,903,751
3305,900,955,570,816,65,253,994,363,274,536,921,918,745,388,755
3306,231,850,221,975,283,858,647,305,938,69,211,927,839,657,451
3307,638,735,47,873,781,116,680,770,81,310,400,896,650,577,39
3308,200,385,975,756,503,296,814,56,849,76,952,204,856,959,844
3309,318,986,211,87,822,180,73,729,949,286,555,515,650,126,855
3310,913,29,57,876,136,515,534,682,187,686,63,788,276,820,662
3311,858,719,223,27,586,290,225,906,14,590,820,643,414,441,514
3312,113,630,128,81,233,180,84,23,75,73,445,100,813,14,502
3313,397,411,162,92,386,215,495,48,941,103,26,548,534,464,986
3314,678,946,321,360,874,474,428,396,315,295,361,652,292,912,685
3315,732,167,857,330,583,862,218,818,67,624,864,318,89,209,945
3316,671,488,724,675,227,919,915,658,208,876,361,140,557,277,872
3317,233,142,949,893,797,718,569,945,508,945,25,540,997,578,720
3318,793,196,433,679,536,642,968,586,326,940,285,375,129,376,339
3319,113,206,609,627,794,66,149,519,795,279,35,760,426,634,835
3320,687,463,843,225,468,238,616,66,75,588,70,275,176,925,67
3321,728,600,831,758,702,950,434,25,587,209,815,441,141,155,283
3322,491,300,634,79,23,264,434,304,912,809,195,305,12,892,684
3323,771,734,327,863,345,733,973,795,560,252,902,176,110,645,398
3324,151,235,331,568,111,743,400,426,256,891,128,568,429,759,633
3325,81,334,645,379,173,795,923,243,789,569,701,394,995,186,294
3326,705,742,945,362,304,319,36,344,310,464,833,515,408,467,393
3327,597,427,862,549,302,993,985,375,656,865,150,212,320,219,421
3328,954,880,785,823,686,602,127,598,136,409,471,321,438,295,157
3329,475,870,716,445,780,395,477,290,514,753,262,480,204,322,138
3330,701,247,349,818,236,532,404,702,972,375,223,960,655,305,719
3331,413,460,561,604,178,665,334,753,543,522,901,59,571,391,232
3332,930,202,739,827,808,224,617,292,646,298,372,891,166,546,433
3333,394,895,162,362,491,64,306,42,305,213,56,981,852,942,760
3334,882,390,180,952,920,427,947,901,802,687,795,506,598,370,757
3335,72,633,617,49,243,157,212,289,839,172,977,770,198,479,962
3336,407,685,458,519,25,306,813,912,693,767,436,14,956,358,761
3337,28,216,814,55,679,359,935,203,561,184,377,214,926,705,591
3338,458,780,847,38,715,655,888,233,191,162,284,449,981,954,975
3339,439,842,431,45,98,316,704,493,845,448,60,496,611,241,970
3340,38,584,650,894,740,433,166,57,937,53,830,166,507,71,258
3341,320,926,679,388,624,343,573,261,393,970,197,541,955,920,227
3342,740,90,546,255,583,688,218,468,200,992,689,476,352,318,844
3343,83,350,864,971,563,379,360,40,854,430,476,414,906,702,634
3344,465,918,99,920,971,178,955,454,77,52,892,271,674,380,564
3345,932,626,294,896,238,463,74,349,108,187,279,962,664,240,709
3346,52,602,213,194,510,467,325,722,566,647,952,321,945,223,256
3347,950,731,255,349,666,761,61,128,524,628,164,152,727,234,748
3348,690,234,209,669,253,430,535,764,389,29,291,267,53,107,226
3349,50,271,684,12,243,775,580,154,722,225,451,825,285,829,730
3350,297,582,209,183,846,848,493,171,481,465,505,993,505,973,619
3351,212,24,122,104,594,362,525,618,972,149,971,904,895,820,419
3352,575,317,296,973,774,403,849,340,463,931,32,820,932,600,555
3353,10,485,292,70,67,554,732,972,998,926,223,595,777,403,754
3354,785,449,960,790,352,505,71,447,710,185,330,871,481,637,273
3355,293,537,115,369,668,693,612,983,915,735,320,856,407,398,655
3356,32,464,117,528,227,799,622,784,833,932,488,886,120,984,555
3357,175,668,166,328,141,981,178,282,762,122,318,61,410,226,384
3358,321,139,382,205,564,223,414,491,862,151,604,635,71,980,684
3359,319,778,538,829,382,151,897,237,951,355,893,879,374,156,922
3360,402,539,433,680,384,953,312,524,608,662,187,79,130,689,548
3361,572,364,253,704,989,283,475,56,588,335,838,504,260,708,680
3362,285,882,203,451,631,75,179,322,838,641,600,222,810,268,113
3363,700,725,133,44,159,310,615,493,326,524,365,602,396,298,217
3364,224,306,120,302,747,637,217,119,533,145,875,447,564,224,848
3365,808,153,492,459,616,511,499,319,235,866,170,453,349,773,408
3366,435,21,541,390,361,894,921,594,737,842,806,237,78,105,230
3367,835,277,348,679,377,966,694,235,206,508,528,697,584,860,964
3368,72,515,696,624,530,174,398,491,736,195,467,40,328,334,294
3369,245,215,252,406,722,581,280,160,976,646,781,264,390,893,997
3370,13,806,408,922,61,466,648,648,787,644,691,787,152,891,766
3371,522,898,285,544,603,927,671,624,599,385,112,495,399,83,928
3372,325,175,846,432,206,17,232,60,657,142,656,484,849,126,922
3373,694,483,822,236,72,815,736,535,923,668,536,840,342,221,150
3374,82,874,984,466,639,973,225,548,637,35,763,77,29,268,762
3375,618,857,764,208,907,273,618,978,342,649,540,499,848,351,56
3376,862,480,256,103,198,282,630,863,440,502,79,17,774,737,328
3377,870,300,142,414,712,52,600,236,122,237,402,588,816,759,144
3378,104,446,664,504,965,547,54,617,861,510,112,292,497,320,27
3379,625,791,602,386,101,850,587,687,687,186,463,31,939,371,287
3380,45,655,193,115,708,488,204,527,499,446,188,962,79,432,413
3381,599,694,225,336,325,345,629,829,476,737,136,325,940,669,481
3382,376,173,339,523,745,796,653,918,262,807,150,251,259,643,276
3383,367,938,380,351,595,36,359,90,104,636,608,501,522,221,595
3384,664,372,289,722,104,497,12,119,49,514,506,424,764,779,98
3385,679,424,401,678,794,835,840,689,104,707,982,240,696,765,103
3386,431,471,707,71,900,308,885,467,775,41,912,340,26,876,284
3387,336,147,462,569,562,24,156,596,457,381,753,323,625,646,850
3388,500,843,198,721,749,947,291,174,170,774,873,369,96,528,294
3389,243,553,359,729,793,11,537,948,991,529,636,343,993,622,838
3390,527,922,587,334,604,872,243,12,379,105,782,767,479,271,720
3391,833,551,946,112,86,333,780,151,788,140,479,371,657,674,659
3392,181,111,357,334,633,752,195,629,961,693,934,857,409,737,380
3393,22,20,749,867,927,307,868,803,173,208,137,671,791,530,558
3394,644,335,87,636,920,195,332,797,855,345,804,249,299,207,610
3395,547,993,239,754,155,181,257,903,594,477,731,319,731,955,700
3396,97,380,937,338,192,933,295,856,251,530,570,840,763,790,528
3397,320,345,532,492,157,302,47,784,668,284,11,817,144,784,311
3398,342,717,342,373,621,467,879,954,127,284,677,365,17,850,246
3399,887,351,418,670,728,469,627,961,208,961,836,675,214,92,819
3400,644,600,324,341,848,788,997,61,321,623,35,601,172,348,659
3401,758,985,698,814,464,238,664,813,120,410,645,933,633,477,435
3402,907,754,39,900,754,213,17,913,47,37,686,860,708,19,926
3403,558,517,478,815,429,592,836,50,889,970,125,535,460,636,929
3404,320,365,606,108,291,877,420,856,59,210,524,789,38,499,152
3405,206,196,63,565,438,635,923,511,257,304,810,82,904,800,121
3406,256,655,709,610,157,608,668,381,508,229,227,525,408,96,47
3407,434,910,251,513,83,354,447,910,247,173,85,764,95,868,178
3408,967,131,730,494,94,758,444,143,335,771,121,288,846,885,163
3409,219,959,550,973,876,35,880,176,288,572,999,176,627,268,944
3410,56,665,225,219,992,745,500,167,437,11,643,665,524,62,260
3411,544,22,791,908,844,135,641,603,81,244,678,678,597,759,281
3412,20,455,279,418,526,992,565,342,861,166,531,950,521,903,972
3413,346,340,916,443,376,260,686,672,907,325,589,697,771,637,612
3414,478,940,357,949,692,781,702,539,787,947,512,118,118,48,506
3415,168,442,328,53,45,876,480,951,918,659,649,449,293,961,430
3416,150,732,810,738,304,42,247,452,919,624,504,835,738,208,123
3417,213,700,191,130,187,766,933,897,757,94,131,831,427,997,412
3418,952,764,602,785,695,39,293,302,872,138,541,220,470,591,984
3419,715,682,332,909,497,40,313,558,77,339,668,444,780,929,889
3420,764,418,25,640,398,310,597,123,505,759,246,76,538,58,433
3421,441,621,480,56,857,792,590,536,521,390,555,505,501,24,740
3422,394,575,681,740,406,131,575,865,167,950,640,850,594,180,202
3423,58,496,460,608,550,609,550,595,873,734,928,540,695,84,735
3424,490,832,350,727,272,511,688,159,572,477,91,549,603,853,378
3425,393,418,482,755,245,610,156,760,774,531,136,248,734,559,911
3426,216,129,722,993,167,799,39,199,269,421,528,872,133,976,490
3427,942,364,844,418,801,489,484,917,165,556,931,218,484,275,270
3428,497,332,380,480,602,718,45,287,190,329,789,613,410,151,55
3429,413,545,915,167,723,629,286,969,360,647,79,413,406,511,586
3430,666,391,98,326,671,629,635,187,198,483,59,271,834,479,541
3431,351,319,30,821,92,563,829,131,29,315,476,911,88,745,603
3432,466,616,129,866,885,293,724,752,82,566,693,615,583,873,103
3433,132,733,653,641,360,29,289,806,374,976,936,172,865,813,118
3434,808,93,307,811,564,684,303,848,425,544,274,343,575,707,484
3435,42,312,848,398,683,176,776,877,778,615,874,919,525,380,804
3436,819,484,405,993,275,518,350,35,510,846,362,688,931,281,12
3437,884,721,527,281,252,147,699,837,219,149,634,954,212,204,366
3438,509,644,69,75,122,614,977,159,439,49,474,963,876,874,939
3439,387,488,261,271,34,326,839,396,851,197,819,786,235,930,248
3440,928,85,195,397,223,656,536,653,544,130,414,107,943,108,517
3441,794,916,513,672,103,877,828,407,33,945,25,991,458,833,414
3442,44,952,794,250,409,279,46,949,969,197,154,744,815,261,211
3443,545,368,774,683,533,307,229,261,139,231,557,638,725,450,833
3444,909,374,321,522,313,357,495,737,890,354,893,286,448,773,915
3445,181,437,846,587,565,483,559,400,218,519,31,896,170,880,707
3446,197,578,68,70,855,324,129,394,228,434,573,605,327,345,809
3447,441,999,54,871,14,211,904,677,444,326,494,80,473,38,531
3448,922,564,581,229,223,19,401,621,573,461,37,476,564,712,270
3449,515,398,365,974,916,369,64,686,349,596,243,955,643,365,964
3450,811,131,95,31,694,512,327,922,537,173,799,827,46,207,982
3451,799,775,208,745,325,785,65,547,323,295,693,197,194,996,425
3452,864,932,376,867,76,394,622,524,261,189,493,344,63,811,644
3453,861,984,38,939,376,771,522,272,461,478,883,344,808,256,360
3454,606,181,335,170,940,982,183,674,715,394,161,379,341,178,198
3455,638,971,470,82,579,921,122,963,117,795,902,920,225,766,229
3456,756,564,419,62,156,533,417,653,314,556,665,144,633,31,214
3457,366,633,850,797,448,943,719,169,937,914,267,86,697,167,422
3458,191,142,646,809,173,602,747,947,787,640,102,589,700,344,309
3459,498,446,520,169,504,531,543,495,39,67,865,704,55,567,957
3460,856,210,103,381,36,635,761,415,224,166,542,635,393,911,537
3461,971,881,227,647,385,167,372,10,821,420,612,53,81,326,484
3462,784,974,852,937,17,569,878,235,111,593,178,954,334,567,811
3463,282,286,275,531,18,86,132,37,253,310,279,583,651,429,674
3464,977,66,151,659,686,383,512,114,121,391,769,110,279,265,980
3465,571,445,439,370,28,995,276,745,290,598,551,530,222,78,163
3466,480,648,415,958,312,739,264,286,443,256,326,83,344,333,99
3467,478,736,347,366,114,712,73,945,135,239,191,833,681,990,472
3468,944,164,179,525,545,288,393,18,12,962,532,953,475,436,851
3469,853,841,383,426,988,384,698,566,784,590,749,28,155,237,999
3470,271,484,955,496,557,244,382,117,684,680,330,70,489,446,86
3471,230,402,982,114,935,219,783,254,73,15,86,953,332,265,241
3472,704,840,450,480,398,811,43,22,594,794,539,265,616,109,179
3473,62,453,838,552,800,951,473,938,148,951,840,471,186,148,97
3474,502,363,810,873,539,780,792,303,932,196,812,984,714,611,675
3475,693,652,279,126,335,505,139,668,236,445,928,45,542,661,995
3476,349,816,567,747,241,513,558,170,193,517,14,373,565,661,398
3477,524,415,122,605,318,400,217,505,53,438,580,483,826,600,812
3478,999,971,829,431,581,507,521,698,988,423,282,576,558,879,336
3479,407,561,913,496,514,932,301,915,287,392,355,439,239,41,267
3480,217,113,963,471,888,837,316,57,628,973,693,912,999,794,54
3481,179,666,594,756,97,97,574,398,865,405,266,105,691,411,172
3482,131,563,59,42,543,558,251,677,381,691,736,948,213,272,440
3483,668,299,327,70,591,181,311,698,698,311,571,115,227,149,350
3484,259,712,902,466,310,247,818,944,314,507,263,535,996,330,290
3485,156,571,637,435,83,808,54,168,621,260,527,849,356,238,302
3486,665,411,80,718,753,148,135,848,156,193,852,726,767,778,247
3487,803,749,321,685,923,627,610,231,42,601,61,791,187,516,957
3488,919,645,621,837,985,514,802,722,821,724,970,360,917,987,715
3489,537,661,36,176,833,143,397,895,672,351,641,663,307,221,108
3490,19,407,949,376,678,730,100,513,226,522,47,80,116,630,848
3491,930,256,413,952,288,55,186,807,893,324,68,697,647,190,146
3492,396,98,762,548,985,488,837,561,162,850,874,249,286,587,366
3493,751,10,946,377,846,451,425,756,912,490,875,121,24,135,345
3494,633,524,338,751,826,950,683,620,748,655,723,234,656,399,612
3495,302,582,987,895,444,45,851,290,255,112,106,207,613,368,628
3496,816,952,807,924,266,124,482,724,828,96,420,548,499,51,180
3497,171,531,160,566,889,273,331,777,321,902,888,254,177,630,151
3498,32,466,723,806,935,65,642,953,980,989,712,243,610,329,666
3499,660,746,722,929,688,490,654,379,923,941,671,302,892,315,606
3500,174,744,253,232,908,753,793,913,114,918,518,29,211,262,671
3501,211,96,680,986,433,742,406,561,394,614,297,899,693,590,817
3502,735,278,191,132,86,755,976,812,439,529,240,257,655,872,229
3503,980,479,487,289,899,543,841,452,382,554,987,622,885,813,17
3504,285,880,217,670,937,492,404,210,320,33,210,459,570,758,351
3505,895,213,529,416,196,633,347,959,483,589,898,259,618,920,896
3506,856,387,562,443,250,107,813,673,508,412,528,210,536,77,165
3507,321,577,127,393,184,239,322,55,490,725,628,663,787,56,582
3508,38,282,977,865,115,791,738,879,73,756,887,962,314,804,307
3509,531,981,712,282,663,779,862,532,822,652,69,814,961,759,477
3510,889,15,468,464,985,418,552,265,822,756,170,117,62,114,456
3511,176,414,127,855,606,595,469,399,745,512,265,853,734,671,847
3512,640,663,918,886,975,94,980,642,654,355,35,19,711,185,537
3513,374,532,555,268,546,619,136,939,918,428,596,488,690,471,739
3514,825,150,569,692,929,599,993,531,638,717,872,808,385,269,273
3515,658,689,485,193,781,714,475,386,672,271,836,475,514,838,53
3516,410,191,879,360,968,613,534,189,796,878,366,840,896,598,273
3517,409,321,447,352,397,840,287,163,238,69,146,877,353,191,587
3518,627,834,117,41,927,340,796,197,692,462,565,559,174,772,300
3519,623,637,670,223,60,409,684,97,313,85,844,555,161,303,435
3520,283,774,573,347,38,622,915,584,752,250,565,428,665,704,10
3521,570,127,67,531,349,86,144,646,964,484,488,394,42,845,942
3522,93,654,798,650,813,876,396,900,448,893,682,302,160,670,305
3523,178,204,966,208,438,191,90,992,561,508,484,42,309,77,544
3524,276,711,120,411,920,722,245,162,410,877,841,200,580,257,708
3525,428,708,693,398,176,540,614,898,762,185,162,250,318,281,574
3526,77,417,149,258,746,689,250,513,86,306,594,590,53,518,133
3527,146,574,858,545,777,364,211,330,886,169,777,890,589,395,37
3528,586,913,861,913,384,247,907,809,546,370,664,757,925,662,895
3529,694,367,88,929,743,361,202,31,936,951,95,734,632,55,571
3530,359,910,64,697,214,439,94,302,559,163,928,470,684,506,260
3531,928,268,121,520,536,143,281,269,566,804,877,650,872,752,344
3532,474,302,789,359,147,762,944,527,483,166,784,190,719,242,210
3533,647,28,27,288,274,530,847,108,516,967,644,386,498,744,753
3534,544,596,61,283,230,816,923,932,321,741,268,500,244,126,251
3535,175,911,762,936,677,317,321,505,853,998,820,210,476,572,595
3536,850,248,478,754,660,553,217,556,713,395,242,503,53,276,261
3537,957,521,141,989,687,467,980,352,966,995,319,358,799,898,243
3538,617,863,524,528,684,332,892,438,940,995,640,923,274,641,407
3539,874,992,590,12,34,870,489,734,936,87,638,648,548,465,457
3540,663,964,437,447,190,96,390,249,406,26,22,257,533,756,315
3541,946,643,961,562,97,828,514,627,657,526,951,59,311,614,788
3542,939,646,933,793,700,463,723,273,201,955,606,824,446,588,254
3543,880,842,763,30,921,115,847,969,585,537,567,151,117,190,423
3544,382,193,472,698,737,135,359,757,297,671,32,775,616,350,566
3545,162,401,362,104,340,405,397,870,525,513,553,486,912,591,775
3546,204,865,937,499,719,731,713,238,937,912,774,129,995,982,145
3547,877,201,470,412,552,288,763,186,357,208,36,431,592,760,982
3548,303,909,939,618,601,190,317,530,441,325,571,303,854,307,803
3549,668,209,63,305,15,911,817,32,922,247,55,277,901,553,935
3550,500,235,723,153,511,689,654,481,10,355,627,132,963,60,831
3551,905,303,612,252,157,691,30,426,602,844,824,697,154,280,468
3552,178,515,509,362,567,138,201,537,986,530,850,646,425,991,571
3553,981,798,435,458,134,321,997,969,262,729,49,570,73,661,853
